"Id","User","Host","db","Command","Time","State","Info"
112443,"reader","display1.grid.iu.edu:47233","gratia","Query",9366,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-842)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 07:14:02' AND
            ServerDate < '2014-09-02 19:14:02' AND
            JUR.EndTime < '2014-09-02 19:14:02' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112444,"reader","display-itb.grid.iu.edu:60387","gratia","Query",9364,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-844)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 07:14:04' AND
            ServerDate < '2014-09-02 19:14:04' AND
            JUR.EndTime < '2014-09-02 19:14:04' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112454,"reader","gratiaweb1.grid.iu.edu:52347","gratia","Query",9052,"Copying to tmp table","SELECT
                   S.SiteName   ,
                truncate( unix_timestamp(EndTime) / 604800   , 0 ) * 604800    as time,
                   sum(Cores*WallDuration)/3600   
            FROM
                MasterSummaryData R
            JOIN
                Probe P on R.ProbeName = P.probename
            JOIN
                Site S on S.siteid = P.siteid
            JOIN
                VONameCorrection VC ON (VC.corrid=R.VOcorrid)
            JOIN
                VO on (VC.void = VO.void)
                 
            WHERE
                R.EndTime >= '2013-09-02 00:00:00'         AND
                R.EndTime < '2014-09-01 23:59:59'       AND
                S.SiteName regexp '.*'        AND
                VO.VOName regexp 'lariat'  AND
                VC.VOName regexp '.*'    AND
                (NOT (VC.VOName regexp 'NONE'           )) AND
                (R.ResourceType regexp '^Batch$'             or R.ResourceType = '') AND
                R.CommonName regexp '.*'    AND
                ('true'            ='true' OR ApplicationExitCode=0) AND
                ('true'              ='true' OR ApplicationExitCode!=0) AND
                (NOT (S.SiteName regexp 'NONE|Generic|Obsolete'               )) AND
                (NOT (R.CommonName regexp 'NONE'           )) AND
                (NOT (VO.VOName regexp 'Unknown|unknown|other'         )) AND
                R.WallDuration < 1100000000 AND
                R.ProbeName regexp '.*'    
                   AND WallDuration > 0   
            GROUP BY 
                   S.SiteName   ,
                time"
112471,"reader","display1.grid.iu.edu:47235","gratia","Query",8466,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-1742)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 07:29:02' AND
            ServerDate < '2014-09-02 19:29:02' AND
            JUR.EndTime < '2014-09-02 19:29:02' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112473,"reader","display-itb.grid.iu.edu:60390","gratia","Query",8464,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-1744)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 07:29:04' AND
            ServerDate < '2014-09-02 19:29:04' AND
            JUR.EndTime < '2014-09-02 19:29:04' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112476,"reader","gratiaweb-itb.grid.iu.edu:55272","gratia","Query",8334,"Copying to tmp table","SELECT
                   S.SiteName   ,
                truncate( unix_timestamp(EndTime) / 604800   , 0 ) * 604800    as time,
                   sum(Cores*WallDuration)/3600   
            FROM
                MasterSummaryData R
            JOIN
                Probe P on R.ProbeName = P.probename
            JOIN
                Site S on S.siteid = P.siteid
            JOIN
                VONameCorrection VC ON (VC.corrid=R.VOcorrid)
            JOIN
                VO on (VC.void = VO.void)
                 
            WHERE
                R.EndTime >= '2013-09-02 00:00:00'         AND
                R.EndTime < '2014-09-01 23:59:59'       AND
                S.SiteName regexp '.*'        AND
                VO.VOName regexp 'glast.org'  AND
                VC.VOName regexp '.*'    AND
                (NOT (VC.VOName regexp 'NONE'           )) AND
                (R.ResourceType regexp '^Batch$'             or R.ResourceType = '') AND
                R.CommonName regexp '.*'    AND
                ('true'            ='true' OR ApplicationExitCode=0) AND
                ('true'              ='true' OR ApplicationExitCode!=0) AND
                (NOT (S.SiteName regexp 'NONE|Generic|Obsolete'               )) AND
                (NOT (R.CommonName regexp 'NONE'           )) AND
                (NOT (VO.VOName regexp 'Unknown|unknown|other'         )) AND
                R.WallDuration < 1100000000 AND
                R.ProbeName regexp '.*'    
                   AND WallDuration > 0   
            GROUP BY 
                   S.SiteName   ,
                time"
112480,"reader","mac-124281.dhcp.fnal.gov:52434","gratia","Sleep",5764,"",NULL
112494,"reader","display-itb.grid.iu.edu:60417","gratia","Query",7565,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-2643)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 07:44:03' AND
            ServerDate < '2014-09-02 19:44:03' AND
            JUR.EndTime < '2014-09-02 19:44:03' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112495,"reader","display1.grid.iu.edu:58008","gratia","Query",7564,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-2643)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 07:44:03' AND
            ServerDate < '2014-09-02 19:44:03' AND
            JUR.EndTime < '2014-09-02 19:44:03' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112502,"reader","fcl301.fnal.gov:58629","gratia","Query",7267,"Copying to tmp table","SELECT s.SiteName,
       p.ProbeName,
       date_format(max(vo.EndTime),\"%Y-%m-%d\") as Last_reported,
       date_format(p.currenttime,\"%Y-%m-%d\") as Last_handshake,
       vo.ResourceType,
       format(SUM(vo.Njobs),0) AS Njobs,
       format(Round(Sum(CpuUserDuration+CpuSystemDuration)/3600),0) as SumCPU,
       format(Round(Sum(WallDuration)/3600),0) as SumWCT
FROM
  VOProbeSummary vo, Probe p, Site s
WHERE
      vo.EndTime >= \"2014-03-06\" 
  and vo.ResourceType <> \"GridMonitor\"
  and vo.probename    = p.ProbeName
  and  p.siteid       = s.siteid
GROUP BY s.SiteName, p.ProbeName, Last_handshake, vo.ResourceType
ORDER BY s.SiteName, Last_reported desc, p.ProbeName, vo.ResourceType"
112509,"reader","fcl301.fnal.gov:59279","gratia","Query",6967,"Copying to tmp table","SELECT s.SiteName,
       p.ProbeName,
       date_format(max(vo.EndTime),\"%Y-%m-%d\") as Last_reported,
       date_format(p.currenttime,\"%Y-%m-%d\") as Last_handshake,
       vo.ResourceType,
       format(SUM(vo.Njobs),0) AS Njobs,
       format(Round(Sum(CpuUserDuration+CpuSystemDuration)/3600),0) as SumCPU,
       format(Round(Sum(WallDuration)/3600),0) as SumWCT
FROM
  VOProbeSummary vo, Probe p, Site s
WHERE
      vo.EndTime >= \"2014-03-06\" 
  and vo.ResourceType <> \"GridMonitor\"
  and vo.probename    = p.ProbeName
  and  p.siteid       = s.siteid
GROUP BY s.SiteName, p.ProbeName, Last_handshake, vo.ResourceType
ORDER BY s.SiteName, Last_reported desc, p.ProbeName, vo.ResourceType"
112510,"reader","fcl301.fnal.gov:59361","gratia","Query",6946,"Copying to tmp table","SELECT ProbeName,SiteName,LastReported
from ( SELECT ProbeName, 
       binary ReportedSiteName as SiteName,
       max(ServerDate) as LastReported
from JobUsageRecord_Meta
where ServerDate >= \"2014-08-30\"
group by ProbeName, SiteName
) X
order by ProbeName,LastReported"
112521,"reader","display1.grid.iu.edu:58011","gratia","Query",6665,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-3543)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 07:59:03' AND
            ServerDate < '2014-09-02 19:59:03' AND
            JUR.EndTime < '2014-09-02 19:59:03' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112523,"reader","display-itb.grid.iu.edu:60420","gratia","Query",6663,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-3545)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 07:59:05' AND
            ServerDate < '2014-09-02 19:59:05' AND
            JUR.EndTime < '2014-09-02 19:59:05' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112526,"reader","fcl301.fnal.gov:60035","gratia","Query",6647,"Copying to tmp table","SELECT ProbeName,SiteName,LastReported
from ( SELECT ProbeName, 
       binary ReportedSiteName as SiteName,
       max(ServerDate) as LastReported
from JobUsageRecord_Meta
where ServerDate >= \"2014-08-30\"
group by ProbeName, SiteName
) X
order by ProbeName,LastReported"
112528,"reader","mac-123136.dhcp.fnal.gov:50104","gratia","Query",209,"Copying to tmp table","select EndTime,VOName,round(sum(WallDuration)/3600,1) as hours, sum(NJobs) as jobs from VOProbeSummary where probename='condor:fcdfosg2.fnal.gov' and EndTime>'2014-06-06' group by VOName,EndTime"
112529,"reader","mac-123136.dhcp.fnal.gov:50105",NULL,"Sleep",33,"",NULL
112530,"reader","xd-login.opensciencegrid.org:54917","gratia","Query",6374,"Sending data","select MIN(dbid), MAX(dbid) from JobUsageRecord_Meta WHERE ProbeName = 'condor:xd-login.opensciencegrid.org'"
112549,"reader","fcl301.fnal.gov:33279","gratia_osg_transfer","Query",6005,"Copying to tmp table","SELECT ProbeName,SiteName,LastReported
from ( SELECT ProbeName, 
       binary ReportedSiteName as SiteName,
       max(ServerDate) as LastReported
from JobUsageRecord_Meta
where ServerDate >= \"2014-08-30\"
group by ProbeName, SiteName
) X
order by ProbeName,LastReported"
112553,"reader","display1.grid.iu.edu:58038","gratia","Query",5765,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-843)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 08:14:03' AND
            ServerDate < '2014-09-02 20:14:03' AND
            JUR.EndTime < '2014-09-02 20:14:03' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112554,"reader","display-itb.grid.iu.edu:60447","gratia","Query",5764,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-844)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 08:14:04' AND
            ServerDate < '2014-09-02 20:14:04' AND
            JUR.EndTime < '2014-09-02 20:14:04' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112580,"reader","display1.grid.iu.edu:58040","gratia","Query",4865,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-1743)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 08:29:03' AND
            ServerDate < '2014-09-02 20:29:03' AND
            JUR.EndTime < '2014-09-02 20:29:03' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112583,"reader","display-itb.grid.iu.edu:60451","gratia","Query",4863,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-1745)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 08:29:05' AND
            ServerDate < '2014-09-02 20:29:05' AND
            JUR.EndTime < '2014-09-02 20:29:05' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112589,"reader","gratiaweb-itb.grid.iu.edu:55415","gratia","Query",4586,"Copying to tmp table","SELECT
                   S.SiteName   ,
                truncate( unix_timestamp(EndTime) / 604800   , 0 ) * 604800    as time,
                   sum(Cores*WallDuration)/3600   
            FROM
                MasterSummaryData R
            JOIN
                Probe P on R.ProbeName = P.probename
            JOIN
                Site S on S.siteid = P.siteid
            JOIN
                VONameCorrection VC ON (VC.corrid=R.VOcorrid)
            JOIN
                VO on (VC.void = VO.void)
                 
            WHERE
                R.EndTime >= '2013-09-02 00:00:00'         AND
                R.EndTime < '2014-09-01 23:59:59'       AND
                S.SiteName regexp '.*'        AND
                VO.VOName regexp 'darkside'  AND
                VC.VOName regexp '.*'    AND
                (NOT (VC.VOName regexp 'NONE'           )) AND
                (R.ResourceType regexp '^Batch$'             or R.ResourceType = '') AND
                R.CommonName regexp '.*'    AND
                ('true'            ='true' OR ApplicationExitCode=0) AND
                ('true'              ='true' OR ApplicationExitCode!=0) AND
                (NOT (S.SiteName regexp 'NONE|Generic|Obsolete'               )) AND
                (NOT (R.CommonName regexp 'NONE'           )) AND
                (NOT (VO.VOName regexp 'Unknown|unknown|other'         )) AND
                R.WallDuration < 1100000000 AND
                R.ProbeName regexp '.*'    
                   AND WallDuration > 0   
            GROUP BY 
                   S.SiteName   ,
                time"
112618,"reader","display1.grid.iu.edu:58067","gratia","Query",3966,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-2642)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 08:44:02' AND
            ServerDate < '2014-09-02 20:44:02' AND
            JUR.EndTime < '2014-09-02 20:44:02' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112621,"reader","display-itb.grid.iu.edu:60478","gratia","Query",3964,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-2644)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 08:44:04' AND
            ServerDate < '2014-09-02 20:44:04' AND
            JUR.EndTime < '2014-09-02 20:44:04' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112636,"reader","fcl301.fnal.gov:39728","gratia","Query",3667,"Copying to tmp table","SELECT s.SiteName,
       p.ProbeName,
       date_format(max(vo.EndTime),\"%Y-%m-%d\") as Last_reported,
       date_format(p.currenttime,\"%Y-%m-%d\") as Last_handshake,
       vo.ResourceType,
       format(SUM(vo.Njobs),0) AS Njobs,
       format(Round(Sum(CpuUserDuration+CpuSystemDuration)/3600),0) as SumCPU,
       format(Round(Sum(WallDuration)/3600),0) as SumWCT
FROM
  VOProbeSummary vo, Probe p, Site s
WHERE
      vo.EndTime >= \"2014-03-06\" 
  and vo.ResourceType <> \"GridMonitor\"
  and vo.probename    = p.ProbeName
  and  p.siteid       = s.siteid
GROUP BY s.SiteName, p.ProbeName, Last_handshake, vo.ResourceType
ORDER BY s.SiteName, Last_reported desc, p.ProbeName, vo.ResourceType"
112648,"reader","fcl301.fnal.gov:40455","gratia","Query",3367,"Copying to tmp table","SELECT s.SiteName,
       p.ProbeName,
       date_format(max(vo.EndTime),\"%Y-%m-%d\") as Last_reported,
       date_format(p.currenttime,\"%Y-%m-%d\") as Last_handshake,
       vo.ResourceType,
       format(SUM(vo.Njobs),0) AS Njobs,
       format(Round(Sum(CpuUserDuration+CpuSystemDuration)/3600),0) as SumCPU,
       format(Round(Sum(WallDuration)/3600),0) as SumWCT
FROM
  VOProbeSummary vo, Probe p, Site s
WHERE
      vo.EndTime >= \"2014-03-06\" 
  and vo.ResourceType <> \"GridMonitor\"
  and vo.probename    = p.ProbeName
  and  p.siteid       = s.siteid
GROUP BY s.SiteName, p.ProbeName, Last_handshake, vo.ResourceType
ORDER BY s.SiteName, Last_reported desc, p.ProbeName, vo.ResourceType"
112653,"reader","fcl301.fnal.gov:40599","gratia","Query",3347,"Copying to tmp table","SELECT ProbeName,SiteName,LastReported
from ( SELECT ProbeName, 
       binary ReportedSiteName as SiteName,
       max(ServerDate) as LastReported
from JobUsageRecord_Meta
where ServerDate >= \"2014-08-30\"
group by ProbeName, SiteName
) X
order by ProbeName,LastReported"
112667,"reader","display1.grid.iu.edu:58070","gratia","Query",3066,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-3542)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 08:59:02' AND
            ServerDate < '2014-09-02 20:59:02' AND
            JUR.EndTime < '2014-09-02 20:59:02' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
